DR_NO,DATE_OCC,AREA_NAME,CRM_CD_DESC,VICT_AGE,VICT_SEX,VICT_DESCENT,PREMIS_DESC,WEAPON_DESC,STATUS_DESC,LOCATION,American Indian and Alaska Native (Proportion),Asian (Proportion),African American (Proportion),Native Hawaiian and Other Pacific Islander (Proportion),White (Proportion),Hispanic or Latino (Proportion),Year,Month
242005932,2024-02-15,Olympic,BURGLARY,69,M,K,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,1100    IROLO                        ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005942,2024-02-15,Olympic,DISCHARGE FIREARMS/SHOTS FIRED,X,X,X,STREET,HAND GUN,Invest Cont,1000    IROLO                        ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005930,2024-02-15,Olympic,BATTERY - SIMPLE ASSAULT,33,M,H,APARTMENT/CONDO COMMON LAUNDRY ROOM,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 S  KENMORE                      AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242006245,2024-02-23,Olympic,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),39,F,O,STREET,Unknown / None Used,Invest Cont,200 N  NEW HAMPSHIRE                AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242006366,2024-02-19,Olympic,THEFT PLAIN - PETTY ($950 & UNDER),42,F,H,"PORCH, RESIDENTIAL",Unknown / None Used,Invest Cont,1700 S  OXFORD                       AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242006343,2024-02-18,Olympic,VANDALISM - MISDEAMEANOR ($399 OR UNDER),X,X,X,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Unknown / None Used,Invest Cont,300 S  NORMANDIE                    AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005936,2024-02-15,Olympic,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),50,F,B,STREET,Unknown / None Used,Invest Cont,800 S  MANHATTAN                    PL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005921,2024-02-15,Olympic,"BURGLARY, ATTEMPTED",68,F,K,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Unknown / None Used,Invest Cont,900 S  NEW HAMPSHIRE                AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005908,2024-02-14,Olympic,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,M,O,SINGLE FAMILY DWELLING,HAND GUN,Adult Other,1700 W  20TH                         ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005890,2024-02-14,Olympic,BURGLARY,27,F,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Unknown / None Used,Invest Cont,100 S  CATALINA                     ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005903,2024-02-14,Olympic,BURGLARY,49,F,H,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,500 S  NORMANDIE                    AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005900,2024-02-14,Olympic,ROBBERY,X,X,X,LIQUOR STORE,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,100 S  VERMONT                      AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005925,2024-02-14,Olympic,BURGLARY,28,M,A,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,600 S  BERENDO                      ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005911,2024-02-14,Olympic,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,M,H,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1300 S  ARDMORE                      AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005894,2024-02-14,Olympic,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",X,M,X,STREET,HAND GUN,Invest Cont,100 S  WESTMORELAND                 AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005926,2024-02-14,Olympic,BURGLARY,28,M,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Unknown / None Used,Invest Cont,800    CRENSHAW                     BL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005895,2024-02-14,Olympic,THEFT OF IDENTITY,53,F,H,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,1700 S  ARDMORE                      AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005881,2024-02-14,Olympic,BRANDISH WEAPON,22,M,H,SIDEWALK,FOLDING KNIFE,Invest Cont,1500 S  HOOVER                       ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242006649,2024-02-27,Olympic,THEFT PLAIN - PETTY ($950 & UNDER),23,F,H,OTHER RESIDENCE,Unknown / None Used,Invest Cont,1800 S  ST ANDREWS                   PL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242006735,2024-02-16,Olympic,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",X,X,X,NURSING/CONVALESCENT/RETIREMENT HOME,Unknown / None Used,Invest Cont,S  GRAMERCY                     PL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005928,2024-02-14,Olympic,VANDALISM - MISDEAMEANOR ($399 OR UNDER),29,M,W,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,400    NORMANDIE                    PL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005871,2024-02-14,Olympic,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),X,X,X,STREET,Unknown / None Used,Invest Cont,800 S  NORMANDIE                    AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005973,2024-02-13,Olympic,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",50,M,A,PARK/PLAYGROUND,Unknown / None Used,Invest Cont,SAN MARINO                   ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005876,2024-02-13,Olympic,BURGLARY,55,M,W,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,200 S  ST ANDREWS                   PL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005878,2024-02-13,Olympic,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),72,F,B,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,Unknown / None Used,Invest Cont,2300 W  20TH                         ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005842,2024-02-13,Olympic,VEHICLE - STOLEN,X,X,X,STREET,Unknown / None Used,Invest Cont,2800 W  15TH                         ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005882,2024-02-13,Olympic,ATTEMPTED ROBBERY,13,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1900    VENICE                       BL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005857,2024-02-13,Olympic,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",30,M,B,PARKING LOT,Unknown / None Used,Invest Cont,500 S  ST ANDREWS                   PL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005877,2024-02-13,Olympic,BURGLARY,82,M,K,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Unknown / None Used,Invest Cont,500 S  BERENDO                      ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005875,2024-02-13,Olympic,INTIMATE PARTNER - SIMPLE ASSAULT,43,F,H,DRIVEWAY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,700 S  ARDMORE                      AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242006163,2024-02-20,Olympic,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",X,X,X,CONSTRUCTION SITE,Unknown / None Used,Invest Cont,1000    FEDORA                       ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242006038,2024-02-17,Olympic,CRIMINAL THREATS - NO WEAPON DISPLAYED,51,F,O,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",VERBAL THREAT,Invest Cont,800 S  NORTON                       AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005966,2024-02-16,Olympic,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),X,X,X,STREET,Unknown / None Used,Invest Cont,100 N  MANHATTAN                    PL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005935,2024-02-14,Olympic,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",47,F,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Unknown / None Used,Adult Other,200 S  BERENDO                      ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005856,2024-02-13,Olympic,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",35,M,A,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Unknown / None Used,Invest Cont,2800    SUNSET                       PL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005854,2024-02-12,Olympic,BRANDISH WEAPON,28,F,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",HAND GUN,Invest Cont,900 S  MARIPOSA                     AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005838,2024-02-12,Olympic,THEFT PLAIN - PETTY ($950 & UNDER),29,F,O,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Unknown / None Used,Invest Cont,200 S  KENMORE                      AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005782,2024-02-12,Olympic,VEHICLE - STOLEN,X,X,X,STREET,Unknown / None Used,Invest Cont,900 S  NORMANDIE                    AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005889,2024-02-12,Olympic,BATTERY - SIMPLE ASSAULT,87,F,A,SINGLE FAMILY DWELLING,UNKNOWN WEAPON/OTHER WEAPON,Adult Arrest,1000 S  KENMORE                      AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005815,2024-02-12,Olympic,BURGLARY FROM VEHICLE,32,M,W,STREET,Unknown / None Used,Invest Cont,900    5TH                          AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005887,2024-02-12,Olympic,BATTERY - SIMPLE ASSAULT,21,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,BERENDO,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005847,2024-02-12,Olympic,ATTEMPTED ROBBERY,22,M,H,STREET,KNIFE WITH BLADE 6INCHES OR LESS,Invest Cont,1800 S  MANHATTAN                    PL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005843,2024-02-12,Olympic,INTIMATE PARTNER - SIMPLE ASSAULT,40,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,1400 S  WILTON                       PL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005774,2024-02-12,Olympic,VEHICLE - STOLEN,X,X,X,STREET,Unknown / None Used,Invest Cont,500 S  KINGSLEY                     DR,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005918,2024-02-14,Olympic,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",X,X,X,SPECIALTY SCHOOL/OTHER,Unknown / None Used,Invest Cont,3000    WILSHIRE                     BL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005880,2024-02-13,Olympic,THEFT PLAIN - PETTY ($950 & UNDER),X,X,X,SIDEWALK,Unknown / None Used,Invest Cont,100 S  BIMINI                       PL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005916,2024-02-13,Olympic,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",36,F,K,"PORCH, RESIDENTIAL",Unknown / None Used,Invest Cont,400 S  HOBART                       BL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005780,2024-02-12,Olympic,VEHICLE - STOLEN,X,X,X,GARAGE/CARPORT,Unknown / None Used,Invest Cont,100 S  VIRGIL                       AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005778,2024-02-11,Olympic,BATTERY - SIMPLE ASSAULT,60,M,H,RESTAURANT/FAST FOOD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,4200    BEVERLY                      BL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005783,2024-02-11,Olympic,VANDALISM - MISDEAMEANOR ($399 OR UNDER),X,X,X,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Unknown / None Used,Invest Cont,500 S  CATALINA                     ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005752,2024-02-11,Olympic,BATTERY - SIMPLE ASSAULT,46,M,H,NIGHT CLUB (OPEN EVENINGS ONLY),"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1900 S  VERMONT                      AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005812,2024-02-11,Olympic,BURGLARY FROM VEHICLE,35,F,C,STREET,Unknown / None Used,Invest Cont,2600    JAMES M WOOD                 BL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005922,2024-02-13,Olympic,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",X,X,X,NURSING/CONVALESCENT/RETIREMENT HOME,Unknown / None Used,Invest Cont,S  GRAMERCY,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005864,2024-02-12,Olympic,VEHICLE - ATTEMPT STOLEN,58,M,H,STREET,Unknown / None Used,Invest Cont,100 S  MANHATTAN                    PL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005767,2024-02-11,Olympic,"RAPE, FORCIBLE",18,F,O,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 N  OXFORD                       AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005733,2024-02-11,Olympic,VEHICLE - STOLEN,X,X,X,STREET,Unknown / None Used,Invest Cont,1000    ARLINGTON                    AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005858,2024-02-11,Olympic,VEHICLE - ATTEMPT STOLEN,38,F,B,STREET,Unknown / None Used,Invest Cont,VAN NESS                     AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005784,2024-02-11,Olympic,INTIMATE PARTNER - AGGRAVATED ASSAULT,49,F,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,NEW ENGLAND,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005766,2024-02-11,Olympic,INTIMATE PARTNER - SIMPLE ASSAULT,47,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,100 N  MARIPOSA                     AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005769,2024-02-11,Olympic,VEHICLE - STOLEN,X,X,X,STREET,Unknown / None Used,Invest Cont,2900 W  14TH                         ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005755,2024-02-10,Olympic,CRIMINAL THREATS - NO WEAPON DISPLAYED,34,M,O,STREET,VERBAL THREAT,Adult Arrest,200 N  KENMORE                      AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005764,2024-02-10,Olympic,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",X,F,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",HAND GUN,Invest Cont,1800 S  GRAMERCY                     PL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005756,2024-02-10,Olympic,BATTERY - SIMPLE ASSAULT,34,F,O,RESTAURANT/FAST FOOD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,700 S  VERMONT                      AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242000574,2024-02-10,Olympic,VEHICLE - ATTEMPT STOLEN,47,F,B,STREET,Unknown / None Used,Invest Cont,300 N  NORTON                       AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005705,2024-02-10,Olympic,VEHICLE - ATTEMPT STOLEN,22,M,H,STREET,Unknown / None Used,Invest Cont,3300 W  PICO                         BL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005873,2024-02-10,Olympic,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",60,F,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,2900    FRANCIS                      AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242006373,2024-02-22,Olympic,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",50,F,H,MARKET,Unknown / None Used,Invest Cont,3000 W  7TH                          ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005853,2024-02-13,Olympic,BURGLARY FROM VEHICLE,52,M,A,PARKING LOT,Unknown / None Used,Invest Cont,4300 W  2ND                          ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242006534,2024-02-12,Olympic,INTIMATE PARTNER - SIMPLE ASSAULT,21,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,800 S  GRAMERCY                     DR,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005734,2024-02-11,Olympic,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),X,X,X,STREET,Unknown / None Used,Invest Cont,NEW HAMPSHIRE                AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005813,2024-02-11,Olympic,BURGLARY FROM VEHICLE,21,F,V,SIDEWALK,Unknown / None Used,Invest Cont,600 S  OXFORD                       AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005732,2024-02-11,Olympic,VEHICLE - STOLEN,X,X,X,STREET,Unknown / None Used,Invest Cont,SERRANO                      AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005768,2024-02-11,Olympic,BURGLARY FROM VEHICLE,42,M,K,DRIVEWAY,Unknown / None Used,Invest Cont,800 S  BERENDO                      ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242000575,2024-02-10,Olympic,"RAPE, FORCIBLE",35,F,W,TRANSIENT ENCAMPMENT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,200    SILVER LAKE                  BL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005730,2024-02-10,Olympic,BURGLARY,28,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Unknown / None Used,Invest Cont,5100    MAPLEWOOD                    AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005703,2024-02-10,Olympic,BATTERY - SIMPLE ASSAULT,29,M,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,700 S  NORMANDIE                    AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005729,2024-02-09,Olympic,VIOLATION OF COURT ORDER,25,F,B,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,100 N  VIRGIL                       AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005704,2024-02-09,Olympic,BURGLARY,42,M,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Unknown / None Used,Invest Cont,800 S  KINGSLEY                     DR,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005709,2024-02-09,Olympic,BURGLARY,59,F,W,SINGLE FAMILY DWELLING,Unknown / None Used,Invest Cont,400 N  GOWER                        ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005698,2024-02-09,Olympic,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,M,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",MACE/PEPPER SPRAY,Invest Cont,300 S  ALEXANDRIA                   AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005683,2024-02-09,Olympic,CRIMINAL THREATS - NO WEAPON DISPLAYED,33,M,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",VERBAL THREAT,Invest Cont,400 N  ARDMORE                      AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005676,2024-02-08,Olympic,BURGLARY FROM VEHICLE,34,F,H,STREET,Unknown / None Used,Invest Cont,600 S  SERRANO                      AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005645,2024-02-08,Olympic,THEFT PLAIN - PETTY ($950 & UNDER),45,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1600 S  WESTERN                      AV,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005799,2024-02-08,Olympic,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",32,M,H,"VEHICLE, PASSENGER/TRUCK",Unknown / None Used,Invest Cont,KINGSLEY                     DR,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005722,2024-02-08,Olympic,CRUELTY TO ANIMALS,X,X,X,CONDOMINIUM/TOWNHOUSE,Unknown / None Used,Invest Cont,600 S  GRAMERCY                     PL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005684,2024-02-08,Olympic,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",80,M,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Unknown / None Used,Invest Cont,800 S  HARVARD                      BL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005671,2024-02-08,Olympic,ROBBERY,X,X,X,RESTAURANT/FAST FOOD,HAND GUN,Invest Cont,4000    BEVERLY                      BL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242006123,2024-02-20,Olympic,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,F,O,"VEHICLE, PASSENGER/TRUCK",OTHER CUTTING INSTRUMENT,Invest Cont,TEMPLE,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005776,2024-02-12,Olympic,VEHICLE - STOLEN,X,X,X,STREET,Unknown / None Used,Invest Cont,1900 W  WASHINGTON                   BL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005789,2024-02-09,Olympic,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34,F,X,STREET,Unknown / None Used,Invest Cont,500 S  GRAMERCY                     PL,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
242005786,2024-02-09,Olympic,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),27,M,H,STREET,Unknown / None Used,Invest Cont,2700 W  15TH                         ST,0.7028539838297284,0.008361550687582061,0.14781286711353742,0.036003040563886396,0.0,0.1049685578052657,2024,2
